C,C#,D,D#,E,F,F#,G,G#,A,A#,B,label
0.102069407,0.014437657,0.235364723,0.058972031,0.02535395,0.062416716,0.045609281,0.256584279,0.010752448,0.107839411,0.069847649,0.010752448,20
0.115407961,0.0,0.155729184,0.068657496,1.36e-07,0.096307619,0.055454332,0.240123365,0.0,0.118697647,0.14962226,0.0,20
0.132678789,0.011666271,0.163750803,0.091767004,0.015381519,0.106297754,0.025476916,0.213369315,0.007964236,0.113383508,0.105044746,0.013219138,20
0.05513845,0.055016671,0.202286083,0.002917656,0.161959326,0.066000516,0.012799333,0.074371422,0.046255148,0.231746423,0.040303082,0.051205889,10
0.070979744,0.048160447,0.193389274,0.003583728,0.132392685,0.09255678,0.021812162,0.083010436,0.031506457,0.211791373,0.051873386,0.058943528,15
0.06738976,0.04288693,0.182062043,0.003054257,0.115560282,0.130654872,0.009260823,0.119372219,0.013603738,0.223094823,0.05832504,0.034735214,15
0.076610174,0.02633356,0.162066312,0.01087563,0.100827965,0.170829818,0.0,0.13286489,0.001834937,0.202295513,0.102553904,0.012907298,15
0.0,0.102367002,0.154448232,0.0,0.151679601,0.0,0.15244377,0.121143349,0.00993457,0.169139894,0.016709682,0.122133899,3
0.004554444,0.12822161,0.168612874,0.002749898,0.156129306,0.0,0.126869946,0.081262323,0.038963216,0.154915551,0.001852994,0.135867837,10
0.0,0.075289484,0.110191181,0.012722442,0.089547842,0.006361221,0.199328296,0.110337558,0.012722442,0.109139493,0.065657927,0.208702113,24
0.000275853,0.112525061,0.196995209,0.0,0.136092648,0.0,0.149269439,0.091033206,0.015847445,0.183222825,0.003522762,0.111215553,3
0.0,0.098141398,0.212865349,0.0,0.136702034,0.0,0.149478673,0.104762935,0.005485667,0.154421226,0.010395344,0.127747374,3
0.0,0.099885227,0.193884162,0.005847369,0.144286491,0.0,0.159309155,0.085721761,0.023377004,0.204009043,0.002923685,0.080756105,3
0.0,0.103695415,0.23508145,0.0,0.147291987,0.0,0.147107446,0.076867862,0.031338797,0.174708754,0.006422624,0.077485664,3
0.0,0.099950889,0.249876101,0.0,0.121701972,0.0,0.153079411,0.034976974,0.009061542,0.199395396,0.008081729,0.123875988,3
0.088432684,0.040235037,0.172679319,0.003027668,0.11723072,0.114480562,0.018883418,0.130330455,0.012078723,0.204298212,0.068412514,0.029910689,15
0.074437301,0.05151336,0.188032832,0.001842077,0.096613601,0.114361366,0.035885564,0.121340735,0.011058274,0.220502088,0.066962984,0.017449819,15
0.082950545,0.031881346,0.161378578,0.0,0.106470018,0.153891387,0.002820386,0.115483934,0.00545465,0.206298649,0.106188044,0.027182462,15
0.248519741,0.0,0.106872393,0.005573967,0.151414226,0.120553278,0.022295867,0.139559617,0.01226092,0.108111563,0.0,0.084838429,1
0.237788929,0.003154005,0.124482785,0.0,0.156271049,0.109048327,0.001088641,0.174710591,0.007940972,0.101397661,0.0,0.084117039,1
0.131068799,0.003377691,0.108738095,0.011623441,0.226064546,0.068162109,0.017907675,0.045573951,0.061494395,0.214242002,0.0,0.111747296,22
0.205709628,0.0,0.122832372,0.0,0.170519351,0.089318105,0.01463517,0.154235732,0.020016127,0.127163895,0.001515392,0.094054227,1
0.074601989,0.018781344,0.121557829,0.052584282,0.177267348,0.001081405,0.113450682,0.127720119,0.01228455,0.110431355,0.005995225,0.184243871,17
0.090616851,0.037250599,0.063626861,0.053777011,0.202687672,0.0,0.128838287,0.098980442,0.005099264,0.105116734,0.002549632,0.211456646,17
0.08673687,0.024066918,0.105967863,0.039635425,0.17877293,0.0,0.118583877,0.119539549,0.017373102,0.087336482,0.022089882,0.199897103,17
0.084424071,0.026650985,0.067097449,0.052929009,0.186131215,0.006172205,0.10086471,0.10526717,0.016139854,0.126157713,0.003463808,0.22470181,17
0.09936448,0.0,0.164992324,0.09837337,0.014639524,0.126937897,0.023479288,0.128747723,0.0,0.115401186,0.228064207,0.0,11
0.120786235,0.0,0.118789247,0.084898967,0.015767319,0.211975955,0.002526575,0.093457446,0.0,0.088400951,0.263397304,0.0,11
0.094601497,0.0,0.133507293,0.044776709,0.011514205,0.193284644,0.028292009,0.152620595,0.0,0.119357743,0.222045306,0.0,11
0.126600362,0.0,0.08461807,0.094222043,0.005526364,0.221914332,0.0,0.092686684,0.002087793,0.079446222,0.283976355,0.008921775,11
0.105883055,0.016793709,0.179867263,0.050635243,0.017224075,0.096794931,0.030078364,0.206362541,0.003559539,0.115669218,0.169312784,0.007819278,20
0.116075753,0.0,0.203047831,0.050925247,0.011773241,0.086191325,0.089472801,0.182830721,0.0,0.102230059,0.157453022,0.0,20
0.112527738,0.0,0.171258598,0.084695373,0.007303141,0.075158104,0.051531256,0.213747228,0.003998538,0.088716594,0.186339083,0.004724347,20
0.175846295,0.007124043,0.109636464,0.0,0.114495306,0.183191735,0.006766154,0.151259912,0.0,0.137715304,0.072627331,0.041337457,6
0.196053295,0.010826592,0.075646606,0.003800352,0.098208982,0.248773276,0.005447461,0.116928074,0.0,0.140690782,0.09509351,0.008531068,6
0.201334264,0.015048154,0.124191838,0.0,0.093506078,0.265063705,0.0,0.086161138,0.0,0.101806315,0.072408626,0.040479882,6
0.202003261,0.009931171,0.109676743,0.0,0.078551466,0.190927907,0.001953353,0.127053789,0.0,0.133765276,0.119273549,0.026863484,6
0.0,0.115617903,0.167435411,0.0,0.079721229,0.013444307,0.206615078,0.061346308,0.023290548,0.0859277,0.04383525,0.202766265,24
0.005396452,0.106426979,0.157465741,0.003664498,0.104032004,0.009042225,0.173388392,0.082303947,0.018837262,0.10184242,0.047243249,0.190356831,24
0.00315876,0.069602285,0.129012021,0.022493572,0.156522749,0.0,0.189650025,0.096110321,0.0,0.091769536,0.053121527,0.188559204,24
0.0,0.126562351,0.129705209,0.0,0.055719199,0.013413216,0.221639308,0.080482351,0.0284653,0.12086076,0.028247737,0.194904569,24
0.004373934,0.223837797,0.078240671,0.01530247,0.052474794,0.056900688,0.189346237,0.00357376,0.088140032,0.159507047,0.006207011,0.122095558,19
0.003013797,0.19506589,0.052078687,0.003624368,0.076664114,0.042392569,0.222617984,0.003013797,0.107264419,0.162388271,0.02100831,0.110867793,19
0.0,0.200279429,0.094101056,0.011037054,0.070198621,0.064020311,0.20057183,0.0,0.096624448,0.1443519,0.001684179,0.117131172,19
0.031083322,0.112542411,0.0,0.100635969,0.205309222,0.005875779,0.113026793,0.0,0.187606642,0.114644518,0.0,0.129275345,5
0.006324416,0.115551716,0.004799134,0.05871713,0.229778946,0.0,0.122442742,0.0,0.136675832,0.098430606,0.023123294,0.204156182,5
0.009385313,0.071210603,0.0,0.091552975,0.237582155,0.0,0.126187975,0.0,0.127090458,0.051831942,0.024388364,0.260770216,5
0.0,0.056085983,0.001832387,0.090054929,0.273933817,0.004679127,0.115014921,0.0,0.087055436,0.073807757,0.024039588,0.273496054,5
0.126655154,0.0,0.09756025,0.186097793,1.03e-06,0.12812308,0.0,0.15160445,0.115855816,0.008378958,0.16920683,0.016516637,4
0.100146413,0.0,0.096022771,0.195233527,0.00111377,0.137251558,0.0,0.143419224,0.092510365,0.017345566,0.212680271,0.004276536,4
0.105296627,0.0,0.095328581,0.186739058,0.008870847,0.140529473,0.0,0.135165575,0.07444422,0.037658608,0.21021382,0.005753191,4
0.09096069,0.011505904,0.207105282,0.003842297,0.125901708,0.005387841,0.092736631,0.244848392,0.005648036,0.109817761,0.003396066,0.098849393,8
0.044861256,0.016487737,0.118387171,0.0,0.268441697,0.014953752,0.020686684,0.131596979,0.038380052,0.241296016,0.0,0.104908657,10
0.105293778,0.014613182,0.104383073,0.0,0.260545628,0.013184863,0.018239642,0.109437853,0.040432481,0.216961322,0.0,0.116908177,22
0.115015968,0.029794167,0.101423403,0.0,0.097078172,0.0,0.126421264,0.296349303,0.00832937,0.083068563,0.0,0.142519791,8
0.097220162,0.024946144,0.233677235,0.0,0.06899501,0.0,0.076281831,0.24482303,0.00855296,0.139288295,0.0,0.106215333,8
0.104771734,0.0,0.125058834,0.083066408,0.043775507,0.230245969,0.00083455,0.101314579,0.003338202,0.036275667,0.265358999,0.005959551,11
0.163374631,0.020550353,0.059913343,0.0,0.1074426,0.193625324,0.0,0.078252965,0.041100705,0.216386407,0.072060922,0.047292749,22
0.077895188,0.0,0.253402826,0.0,0.045799373,0.0,0.051598689,0.307702265,0.0,0.098656233,0.0,0.164945426,8
0.089738327,0.003939678,0.101014813,0.162854459,0.005238548,0.123092796,0.010572321,0.129741606,0.068598458,0.027957576,0.272384042,0.004867376,11
0.076097127,0.01630135,0.278061602,0.003504035,0.07339448,0.0,0.061813877,0.187223179,0.0,0.13930038,0.002559835,0.161744135,8
0.061769308,0.01434018,0.212044561,0.006794697,0.088575605,0.000133136,0.09455587,0.192581909,0.0,0.146436569,0.052278763,0.130489403,8
0.165237398,0.0,0.17155067,0.0,0.0,0.127768705,0.0,0.052974709,0.0,0.079462063,0.403006454,0.0,11
0.020055198,0.0,0.476782711,0.00686797,0.175460127,0.055052259,0.021420774,0.073233577,0.028561032,0.117906122,0.021420774,0.003239456,15
0.024707894,0.059751536,0.216296817,0.013190108,0.090929708,0.091574902,0.044623703,0.100100217,0.025913912,0.219025501,0.084938099,0.028947601,15
0.060909578,0.060666934,0.073689854,0.061443369,0.082826537,0.099521751,0.10092013,0.088788797,0.051263113,0.173981594,0.075862785,0.070125559,22
0.134149878,0.017452482,0.121566187,0.034129237,0.095844053,0.147699301,0.012334966,0.140707655,0.010814915,0.155833391,0.07697707,0.052490864,6
0.096809076,0.172428865,0.005953456,0.176246095,0.041832115,0.12155126,0.09005142,0.001735644,0.120113497,0.041086965,0.085477541,0.046714066,2
0.184563252,0.015721551,0.100883146,0.04856852,0.113704928,0.12462426,0.0581715,0.097311152,0.05506594,0.06299261,0.076148496,0.062244647,1
0.108823299,0.070600707,0.121895419,0.072540123,0.014343391,0.16937154,0.021449609,0.17546593,0.067227766,0.035692081,0.111345136,0.031244998,20
0.032552309,0.152695285,0.046542679,0.09017362,0.163193714,0.048272147,0.099050754,0.049376425,0.115277054,0.023095185,0.053084255,0.126686575,14
0.094202575,0.090760197,0.167923059,0.093019755,0.107673215,0.045652648,0.090023807,0.065437648,0.027971663,0.050776854,0.142854161,0.023704419,11
0.047723013,0.136530924,0.053199733,0.120494266,0.015011988,0.119944326,0.054896475,0.044015729,0.071891195,0.042781785,0.174552637,0.11895793,23
0.168415094,0.0,0.052874062,0.0,0.094587388,0.334319947,0.0,0.108954504,0.0,0.180009051,0.054258706,0.006581249,6
0.0,0.0,0.068085189,0.0,0.0,0.486718273,0.0,0.0,0.0,0.0,0.445196538,0.0,11
0.1062344,0.0,0.062145496,0.244924166,0.0,0.070603871,0.0,0.182889689,0.133029391,0.0,0.200172987,0.0,4
0.066962867,0.0,0.098094173,0.238892311,0.0,0.098842946,0.0,0.156274473,0.121273972,0.016912921,0.202746337,0.0,4
0.133935629,0.0,0.191414135,0.0,0.074191576,0.0,0.071201829,0.329181779,0.0,0.103053813,0.0,0.097021239,8
0.144417266,0.0,0.226893294,0.0,0.082521062,0.0,0.057691667,0.291271934,0.0,0.094662134,0.0,0.102542643,8
0.212465668,0.018738445,0.091201766,0.005038653,0.11116273,0.104935035,0.01973878,0.185363336,0.010077306,0.160506278,0.035402263,0.04536974,1
0.232463947,0.0,0.097961501,0.0,0.152054039,0.098566405,0.0,0.187588245,0.015553807,0.08188703,0.076938102,0.056986923,1
0.187357883,0.04272009,0.113370601,0.038517785,0.090739031,0.042943032,0.117093141,0.21256641,0.021080319,0.040647764,0.023482816,0.069481129,8
0.07030156,0.0,0.156032597,0.128167137,0.0,0.195732049,0.0,0.054863675,0.0,0.083213433,0.31168955,0.0,11
0.183468162,0.0,0.056343058,0.0,0.064520754,0.31866283,0.0,0.068513487,0.0,0.160098849,0.14839286,0.0,6
0.05584499,0.125315715,0.010372887,0.050550897,0.166827475,0.038338582,0.083818022,0.009675094,0.142882369,0.104912156,0.031655299,0.179806515,5
0.08713889,0.127949596,0.012603395,0.06940272,0.144397069,0.047618786,0.118292384,0.013846092,0.133191405,0.082981246,0.03279073,0.129787687,5
0.077786521,0.092748679,0.015427157,0.07568957,0.151569446,0.052669651,0.090144035,0.008854619,0.151786315,0.095609369,0.017784742,0.169929895,5
0.121643207,0.0,0.108910765,0.097131388,0.0,0.164667369,0.008815777,0.127080319,0.151467359,0.020762485,0.196767631,0.0027537,11
0.128023503,0.0,0.117499188,0.107840864,0.0,0.175072405,0.007744651,0.093737527,0.15184025,0.018239822,0.194069651,0.005932138,11
0.142127872,0.011148502,0.090546598,0.045532437,0.229520875,0.065238272,0.00460791,0.045588056,0.034117687,0.213072582,0.030454461,0.088044748,22
0.110718754,0.008402993,0.25244438,0.01484005,0.048116808,0.065934626,0.0,0.190492499,0.0,0.241397769,0.051093509,0.016558613,15
0.0,0.0,0.23064152,0.0,0.0,0.0,0.0,0.4341553,0.0,0.0,0.0,0.33520318,8
0.020692202,0.074435764,0.04282732,0.113440159,0.185664823,0.022803442,0.075859573,0.038920186,0.137640682,0.103886938,0.020492084,0.163336827,5
0.015278679,0.077770224,0.033274873,0.112045855,0.176329979,0.018265994,0.109289794,0.02674644,0.12444058,0.068439871,0.013760286,0.224357426,5
0.0,0.0,0.470566753,0.0,0.0,0.0,0.0,0.344423217,0.0,0.0,0.0,0.185010031,8
0.0,0.021482687,0.235462305,0.0,0.124246207,0.0,0.125596127,0.059624624,0.0,0.358131118,0.0,0.075456932,3
0.024551568,0.0,0.429132156,0.0,0.099597853,0.0,0.085512932,0.0,0.0,0.250032368,0.0,0.111173123,3
0.0,0.048495402,0.243362723,0.0,0.141603439,0.0,0.138826495,0.052776016,0.0,0.241141106,0.0,0.133794818,3
0.139732702,0.0,0.101119163,0.042974813,0.0,0.341069577,0.0,0.059836821,0.0,0.02011022,0.295156704,0.0,11
0.080589621,0.008112863,0.17091606,0.112988772,0.008112863,0.199963466,0.002704288,0.046785255,0.0,0.048407674,0.321419138,0.0,11
0.02221404,0.048828237,0.007418584,0.062924182,0.207275382,0.0,0.135402059,0.049578394,0.085169057,0.095777179,0.013176163,0.272236722,5
0.073154202,0.089615465,0.091683195,0.009528351,0.238278473,0.063932038,0.036448578,0.049860594,0.057030726,0.236946029,0.002977428,0.050544921,10
0.130110378,0.016822845,0.085681601,0.0,0.334349765,0.044295438,0.033793113,0.112548024,0.03394773,0.139783419,0.0,0.068667687,17
0.143232077,0.081283434,0.038039521,0.138223154,0.101736988,0.081226986,0.031509019,0.064562792,0.158632342,0.033531637,0.084016133,0.044005918,9
0.096621452,0.084700221,0.089574939,0.0,0.32493702,0.062746868,0.01446536,0.055719352,0.046771942,0.191764908,0.000515315,0.032182623,10
0.047892132,0.030245376,0.215796975,0.000998125,0.075570137,0.094622908,0.092383938,0.106548934,0.0,0.242703821,0.056810057,0.036427598,3
0.056073305,0.027052648,0.17561498,0.001140063,0.083468684,0.07060297,0.101035859,0.123774825,0.0,0.277896974,0.055029246,0.028310446,3
0.047975584,0.030397746,0.215355829,0.000873956,0.075514964,0.094387581,0.092510553,0.106699446,0.0,0.242735496,0.056949313,0.036599532,3
0.005269431,0.20882391,0.080397797,0.018871141,0.124305232,0.004169852,0.052077625,0.001475518,0.082386834,0.341655595,0.000515633,0.080051432,10
0.055167473,0.235825852,0.026482674,0.114912392,0.104039978,0.027758508,0.090766202,0.0150086,0.202466852,0.087775685,0.011444676,0.028351109,14
0.078773637,0.183406363,0.003736689,0.062839764,0.009207077,0.196138732,0.159007437,0.013082678,0.082963258,0.022679409,0.188164955,0.0,23
0.167797512,0.0,0.027564783,0.0,0.0,0.348399769,0.0,0.143515634,0.0,0.213868139,0.098854163,0.0,6
0.267624545,0.0,0.014465521,0.0,0.0,0.482754462,0.0,0.073563317,0.0,0.110344975,0.05124718,0.0,6
0.331204669,0.0,0.024276685,0.0,0.148059195,0.126684386,0.0,0.219135783,0.0,0.049752205,0.0,0.100887076,1
0.264895411,0.0,0.026688719,0.0,0.145742503,0.1382081,0.0,0.238304324,0.0,0.059264867,0.0,0.126896076,1
0.072376703,0.148764955,0.022227582,0.055269191,0.03781943,0.216229593,0.03908524,0.069067088,0.210781707,0.0369097,0.064585992,0.02688282,18
0.0,0.087192959,0.264811437,0.0,0.133291894,0.0,0.151435612,0.089087293,0.031088943,0.194490806,0.0,0.048601056,3
0.084057599,0.0,0.040557424,0.048748219,0.303313769,0.0,0.059702952,0.197733236,0.0,0.080834925,0.005536491,0.179515384,17
0.0,0.037067393,0.0,0.085548099,0.400531935,0.012339318,0.144417322,0.004325407,0.111370114,0.061375732,0.037548622,0.105476057,5
0.028646295,0.04858815,0.303526247,0.000901056,0.056581447,0.008451542,0.117740584,0.117604575,0.016802265,0.197603937,0.004921995,0.098631907,3
0.201739499,0.0,0.118870182,0.0,0.154720493,0.080694135,0.0,0.287407122,0.0,0.044166429,0.0,0.11240214,1
0.214953551,0.0,0.153245741,0.007119286,0.17633094,0.090029536,0.010618886,0.167626158,0.0,0.036726987,0.0,0.143348914,1
0.198771154,0.0,0.142140144,0.0,0.168336299,0.111548609,0.005179724,0.181865056,0.008457057,0.071562554,0.008981113,0.10315829,1
0.175670941,0.0,0.10474985,0.115636199,0.0,0.106137806,0.005733094,0.234209784,0.119754309,0.0,0.077924188,0.060183828,13
0.142127872,0.011148502,0.090546598,0.045532437,0.229520875,0.065238272,0.00460791,0.045588056,0.034117687,0.213072582,0.030454461,0.088044748,22
0.135685946,0.012707511,0.10008141,0.050020112,0.238481674,0.067330588,0.004808377,0.046280071,0.034183627,0.1982702,0.027469307,0.084681177,22
0.142127872,0.011148502,0.090546598,0.045532437,0.229520875,0.065238272,0.00460791,0.045588056,0.034117687,0.213072582,0.030454461,0.088044748,22
0.092949932,0.0,0.023873275,0.0,0.310541959,0.0,0.105540304,0.149043877,0.0,0.094498479,0.0,0.223552174,17
0.178992799,0.0,0.057035619,0.0,0.267936647,0.0,0.085497428,0.168077413,0.0,0.121806244,0.0,0.12065385,17
0.151630459,0.0,0.031407148,0.0,0.27598033,0.0,0.107373099,0.169211582,0.0,0.125129953,0.0,0.139267429,17
0.088874507,0.0,0.251039495,0.010471674,0.0,0.155181616,0.0,0.306507077,0.0,0.103129382,0.084796248,0.0,20
0.17567833,0.0,0.0,0.0,0.0,0.346990503,0.0,0.135489057,0.0,0.303401553,0.038440557,0.0,6
0.0,0.16160601,0.071574649,0.007583767,0.241400358,0.0,0.038209575,0.0,0.051318738,0.34783472,0.0,0.080472183,10
0.005846683,0.161684506,0.079915459,0.021102372,0.153885525,0.005846683,0.049759219,0.005758214,0.051565158,0.340167618,0.005758214,0.118710351,10
0.0,0.16160601,0.071574649,0.007583767,0.241400358,0.0,0.038209575,0.0,0.051318738,0.34783472,0.0,0.080472183,10
0.099679347,0.0,0.270311467,0.0,0.09877831,0.0,0.061021141,0.220674621,0.006284743,0.086610631,0.0,0.156639739,8
0.089807742,0.015668855,0.0947816,0.032684808,0.1857466,0.0,0.131504466,0.162933243,0.0,0.125097929,0.0,0.161774757,17
0.107548402,0.0,0.29497981,0.003303391,0.078302692,0.0,0.059814858,0.235631835,0.0,0.108929554,0.0,0.111489459,8
0.113256457,0.004203942,0.079380528,0.0,0.123565729,0.235312243,0.007117721,0.075176586,0.014235441,0.216762252,0.11966744,0.011321663,6
0.026008689,0.148742292,0.118551991,0.019780285,0.087880711,0.036987161,0.090478091,0.085370546,0.035785699,0.163237061,0.050086056,0.137091417,10
0.164550677,0.012503468,0.116326689,0.030470555,0.170378939,0.109707421,0.032302578,0.134973325,0.040223017,0.099508511,0.012686331,0.076368489,1
0.216119467,0.002046413,0.124819589,0.0,0.088998652,0.23396524,0.0,0.079945674,0.0,0.17557843,0.078526535,0.0,6
0.007152513,0.080667889,0.282691929,0.0,0.102859636,0.00733497,0.114864642,0.142185979,0.0,0.184959502,0.0,0.07728294,3
0.112165205,0.007521118,0.197637234,0.00373341,0.089873336,0.0,0.056109751,0.279212961,0.0,0.101019271,0.0,0.152727714,8
0.260132651,0.0,0.06195092,0.0,0.110931243,0.129324461,0.0,0.303356249,0.0,0.129324461,0.0,0.004980014,1
0.162281836,0.0,0.258850348,0.0,0.07825068,0.0,0.0,0.166996333,0.0,0.156844928,0.0,0.176775876,8
0.326973588,0.0,0.064024526,0.0,0.236742882,0.068437154,0.0,0.136919066,0.0,0.090239218,0.0,0.076663565,1
0.178223918,0.0,0.162450815,0.181251519,0.002116594,0.095878474,0.006616395,0.191863466,0.056032241,0.00598014,0.089621022,0.029965416,13
0.005132745,0.057905747,0.252361808,0.0,0.104678164,0.00256766,0.166978278,0.098797408,0.008047095,0.131092799,0.036426321,0.136011976,3
0.076963018,0.003467289,0.328413203,0.012788694,0.046590176,0.026233562,0.019595436,0.290258204,0.000440777,0.06823656,0.035820848,0.091192232,8
0.26400464,0.0,0.005961858,0.0376918,0.024931765,0.428938761,0.0,0.068143439,0.069925042,0.0,0.055868534,0.044534161,18
0.267380301,0.0,0.010012952,0.036581829,0.019105314,0.406702308,0.0,0.059201861,0.082400513,0.0,0.061564629,0.057050294,18
0.125551354,0.0,0.093967771,0.0,0.273570965,0.001283631,0.002683593,0.181745118,0.01915141,0.185830903,0.0,0.116215255,17
0.122405961,0.0,0.055059683,0.0,0.155819117,0.003548404,0.007438662,0.214862689,0.028592708,0.345011428,0.0,0.067261349,22
0.085862511,0.0,0.111889936,0.0,0.237476749,0.003065543,0.006426421,0.178097285,0.024701857,0.23557314,0.0,0.116906558,17
0.117463179,0.0,0.288650592,0.0,0.17637737,0.191670082,0.0,0.090965895,0.0,0.119411195,0.0,0.015461688,15
0.117463179,0.0,0.288650592,0.0,0.17637737,0.191670082,0.0,0.090965895,0.0,0.119411195,0.0,0.015461688,15
0.134510799,0.0,0.085797815,0.0,0.152971477,0.033048207,0.0,0.29021162,0.0,0.223272735,0.0,0.080187346,8
0.134510799,0.0,0.085797815,0.0,0.152971477,0.033048207,0.0,0.29021162,0.0,0.223272735,0.0,0.080187346,8
0.180332638,0.007434475,0.098352898,0.0,0.146671757,0.023892138,0.087376867,0.175220019,0.0,0.16208518,0.009421473,0.109212555,1
0.096624619,0.008253926,0.095591453,0.101368759,0.011187346,0.117347539,0.027603787,0.192594571,0.078379048,0.066855037,0.146158468,0.058035446,20
0.184699031,0.024833067,0.125856993,0.044556709,0.131270923,0.078347587,0.059231244,0.068206086,0.072736433,0.101191021,0.028935286,0.080135619,1
0.179464791,0.024545581,0.122631123,0.047128238,0.119850907,0.079086477,0.055412411,0.087311407,0.076727134,0.099749792,0.033715327,0.074376812,1
0.079200698,0.046465685,0.140675782,0.084829973,0.064492609,0.027085813,0.117374737,0.122277005,0.079753967,0.119997304,0.03491915,0.082927277,3
0.132304423,0.040004617,0.133521287,0.018908576,0.125011975,0.109468859,0.034535625,0.107040823,0.029788125,0.103522032,0.118862379,0.04703128,6
0.071092905,0.047101384,0.225160852,0.037673887,0.086526295,0.022918647,0.079006706,0.176646871,0.010721865,0.085745001,0.051887865,0.105517723,8
0.023145708,0.066696008,0.082475459,0.012429544,0.072145463,0.018044847,0.188259651,0.113158352,0.019479135,0.052310226,0.086669944,0.265185665,24
0.027969245,0.160807733,0.059761716,0.034372995,0.092886683,0.033218766,0.2487193,0.054660399,0.078974676,0.088165529,0.0339634,0.086499557,19
0.044137834,0.044983895,0.041758006,0.040785115,0.181553093,0.002028612,0.180519054,0.118186475,0.001939184,0.039921819,0.097012548,0.207174365,12
0.048069189,0.0,0.230285812,0.026178434,0.0,0.173025756,0.039865125,0.205004476,0.0,0.160339319,0.11723189,0.0,15
0.037644103,0.057822512,0.086217175,0.070632221,0.056211609,0.133823913,0.087163203,0.039306047,0.087504625,0.041731742,0.165670637,0.136272213,11
0.196096837,0.002613713,0.142018133,0.032257142,0.128635486,0.095546448,0.007445678,0.154997717,0.027426456,0.098006823,0.0,0.114955567,1
0.114120969,0.017354022,0.07755795,0.041382071,0.127442677,0.07454084,0.098899,0.108699863,0.00888126,0.11361557,0.02181362,0.195692157,17
0.014757723,0.149151963,0.077891313,0.079398792,0.016044192,0.084162048,0.184913304,0.007978316,0.080711318,0.051072327,0.169912701,0.084006002,7
0.058638775,0.050902936,0.182954351,0.043699119,0.237264831,0.050233477,0.012602523,0.045387511,0.016428741,0.204307912,0.089612734,0.00796709,10
0.02776711,0.102361566,0.014936425,0.073974891,0.227736778,0.038870538,0.092048425,0.020459686,0.094431475,0.115802193,0.011044782,0.180566131,5
0.148506987,0.059348213,0.079724595,0.001853722,0.320931304,0.042302852,0.017234846,0.072937761,0.050147701,0.145298068,0.0,0.061713951,17
0.008478645,0.136538106,0.114246209,0.021304906,0.056291845,0.03277346,0.283004458,0.069492113,0.015768201,0.06180617,0.0785272,0.121768686,19
0.065590304,0.036693576,0.171643064,0.050952442,0.099806321,0.027292817,0.089349003,0.121925515,0.064690795,0.16725053,0.030068229,0.074737403,3
0.014998189,0.044104565,0.216240821,0.012542937,0.135096915,0.030745348,0.084810514,0.117065026,0.010579091,0.181841594,0.024124942,0.127850059,3
0.175473607,0.006283039,0.109550138,0.0,0.103873645,0.212212726,0.0,0.122616215,0.0,0.135348744,0.12109964,0.013542246,6
0.081961567,0.046548337,0.158082917,0.0,0.111519777,0.154666642,0.005759998,0.13130166,0.0,0.220483226,0.083915878,0.005759998,15
0.001108533,0.110559244,0.135439487,0.003298204,0.126267906,0.010543904,0.114203992,0.055591925,0.027919734,0.265067614,0.012351876,0.137647582,10
0.000931033,0.045353254,0.11400249,0.008266996,0.1568973,0.009768187,0.181722932,0.077324767,0.019041052,0.240327297,0.019752297,0.126612395,10
0.000461198,0.107643481,0.182712168,0.004603773,0.140826705,0.007360283,0.158775215,0.076655081,0.021258426,0.198719138,0.01232922,0.08865531,3
0.179516034,0.005650877,0.117582292,0.0,0.106486664,0.201558449,0.0,0.121390633,0.0,0.137426979,0.115672591,0.014715481,6
0.189053981,0.004059539,0.110694306,0.0,0.106786085,0.203424186,0.0,0.117555092,0.0,0.138130965,0.117962757,0.012333088,6
0.078686435,0.0,0.161956043,0.0,0.129006931,0.0,0.083269609,0.297272155,0.0,0.083269609,0.0,0.166539218,8
0.188001301,0.0,0.099640215,0.004370364,0.085572615,0.21250568,0.013111091,0.134301166,0.0,0.125660073,0.12345077,0.013386724,6
0.114063162,0.017469932,0.174574508,0.022220644,0.05032798,0.024329354,0.107360775,0.203725122,0.008973914,0.145959738,0.030130652,0.10086422,8
0.11561458,0.035554142,0.194181002,0.034305593,0.112183064,0.02233692,0.098229402,0.169570036,0.007651633,0.089394748,0.025342148,0.095636731,8
0.090897251,0.117644283,0.057441881,0.167731848,0.05668465,0.128599824,0.037018903,0.12453694,0.098317519,0.028535614,0.055983422,0.036607864,9
0.06677486,0.037909029,0.220828521,0.016351037,0.066484445,0.018789697,0.092967569,0.185599653,0.016184836,0.134099789,0.01022443,0.133786134,8
0.178773695,0.018632476,0.11763863,0.035477016,0.100768842,0.089680365,0.033562554,0.20414947,0.036491757,0.075434157,0.037731457,0.071659583,1
0.167387884,0.011626732,0.121248863,0.127529514,0.013319191,0.109387125,0.03223222,0.201585714,0.061181572,0.032815504,0.039505487,0.082180193,13
0.161750504,0.017848419,0.096541973,0.058058763,0.105608795,0.06575329,0.052185296,0.225986093,0.021076743,0.073958634,0.030065743,0.091165747,8
0.182041986,0.012903872,0.109048142,0.045380782,0.119651464,0.104889032,0.011644458,0.23083721,0.017412265,0.05339472,0.02903874,0.083757328,1
0.012969337,0.065238086,0.237238988,0.01672344,0.133248483,0.005177629,0.119510579,0.062177513,0.027442777,0.219774798,0.007801946,0.092696424,3
0.063647032,0.041229458,0.247145604,0.004385519,0.072230159,0.012315734,0.104190188,0.174471431,0.006260295,0.16165514,0.018868559,0.093600879,3
